,run,choice,star_points,pentagon_points,diff_points,is_social,aff_feedback_curr,aff_feedback_prev
66,30,2,50.0,61.0,-11.0,0,0,0.0
67,31,1,49.0,61.0,-12.0,0,0,0.0
68,32,1,45.0,61.0,-16.0,0,0,0.0
69,34,2,45.0,62.0,-17.0,1,1,0.0
70,35,1,43.0,62.0,-19.0,1,1,1.0
71,36,1,44.0,62.0,-18.0,0,0,1.0
72,37,1,42.0,62.0,-20.0,1,1,0.0
73,0,1,40.0,62.0,-22.0,0,1,1.0
74,1,1,41.0,62.0,-21.0,0,1,1.0
75,2,2,41.0,61.0,-20.0,0,1,1.0
76,4,1,36.0,61.0,-25.0,0,0,1.0
77,5,1,37.0,61.0,-24.0,1,0,0.0
78,6,1,40.0,61.0,-21.0,1,1,0.0
79,7,1,37.0,61.0,-24.0,0,0,1.0
80,8,2,37.0,52.0,-15.0,1,1,0.0
81,9,2,37.0,51.0,-14.0,1,1,1.0
82,10,1,31.0,51.0,-20.0,0,1,1.0
83,12,1,35.0,51.0,-16.0,0,1,1.0
84,13,1,39.0,51.0,-12.0,0,0,1.0
85,14,2,39.0,59.0,-20.0,0,0,0.0
86,15,1,41.0,59.0,-18.0,0,1,0.0
87,16,1,40.0,59.0,-19.0,0,0,1.0
88,17,1,41.0,59.0,-18.0,1,1,0.0
89,18,1,42.0,59.0,-17.0,1,0,1.0
90,19,2,42.0,59.0,-17.0,0,1,0.0
91,20,1,40.0,59.0,-19.0,1,1,1.0
92,23,1,40.0,59.0,-19.0,1,0,1.0
93,24,1,37.0,59.0,-22.0,1,1,0.0
94,25,1,37.0,59.0,-22.0,0,0,1.0
95,26,1,39.0,59.0,-20.0,1,0,0.0
96,27,1,34.0,59.0,-25.0,1,0,0.0
97,28,1,36.0,59.0,-23.0,1,1,0.0
98,29,1,40.0,59.0,-19.0,1,0,1.0
99,30,1,39.0,59.0,-20.0,0,1,0.0
100,31,1,36.0,59.0,-23.0,0,0,1.0
101,32,1,34.0,59.0,-25.0,1,0,0.0
102,33,2,34.0,49.0,-15.0,0,1,0.0
103,34,1,31.0,49.0,-18.0,0,1,1.0
104,35,2,31.0,43.0,-12.0,0,0,1.0
105,36,1,25.0,43.0,-18.0,1,0,0.0
106,37,1,26.0,43.0,-17.0,1,0,0.0
107,38,1,26.0,43.0,-17.0,0,0,0.0
108,39,2,26.0,37.0,-11.0,1,1,0.0
109,0,1,24.0,37.0,-13.0,0,0,1.0
110,1,2,24.0,40.0,-16.0,1,0,0.0
111,3,1,22.0,40.0,-18.0,0,1,0.0
112,4,1,24.0,40.0,-16.0,0,0,1.0
113,5,2,24.0,31.0,-7.0,0,0,0.0
114,7,1,30.0,31.0,-1.0,0,0,0.0
115,8,1,35.0,31.0,4.0,0,0,0.0
116,9,1,38.0,31.0,7.0,1,1,0.0
117,10,1,44.0,31.0,13.0,0,1,1.0
118,11,2,44.0,31.0,13.0,1,1,1.0
119,12,1,41.0,31.0,10.0,1,1,1.0
120,13,1,39.0,31.0,8.0,1,0,1.0
121,14,2,39.0,30.0,9.0,1,0,0.0
122,15,2,39.0,28.0,11.0,1,0,0.0
123,16,1,35.0,28.0,7.0,0,1,0.0
124,17,1,34.0,28.0,6.0,1,1,1.0
125,18,1,32.0,28.0,4.0,0,1,1.0
126,19,1,29.0,28.0,1.0,0,1,1.0
127,20,1,30.0,28.0,2.0,0,1,1.0
128,21,2,30.0,29.0,1.0,0,0,1.0
129,22,1,38.0,29.0,9.0,0,0,0.0
130,23,1,43.0,29.0,14.0,0,1,0.0
131,24,1,46.0,29.0,17.0,0,0,1.0
132,25,1,47.0,29.0,18.0,0,0,0.0
133,26,1,47.0,29.0,18.0,0,0,0.0
134,28,1,49.0,29.0,20.0,1,1,0.0
135,29,1,48.0,29.0,19.0,0,0,1.0
136,30,1,56.0,29.0,27.0,0,1,0.0
137,31,1,52.0,29.0,23.0,1,1,1.0
138,32,1,52.0,29.0,23.0,0,0,1.0
139,33,1,49.0,29.0,20.0,1,1,0.0
140,34,1,47.0,29.0,18.0,1,1,1.0
141,35,1,46.0,29.0,17.0,1,0,1.0
142,36,1,46.0,29.0,17.0,1,1,0.0
143,37,1,45.0,29.0,16.0,1,1,1.0
144,38,1,41.0,29.0,12.0,1,0,1.0
145,39,1,41.0,29.0,12.0,1,0,0.0
