,run,choice,star_points,pentagon_points,diff_points,is_social,aff_feedback_curr,aff_feedback_prev
50,15,1,72.0,48.0,24.0,1,1,1.0
51,16,1,68.0,48.0,20.0,0,1,1.0
52,17,2,68.0,57.0,11.0,0,0,1.0
53,18,1,67.0,57.0,10.0,1,1,0.0
54,19,1,62.0,57.0,5.0,0,1,1.0
55,20,2,62.0,50.0,12.0,0,1,1.0
56,21,2,62.0,50.0,12.0,1,1,1.0
57,22,1,53.0,50.0,3.0,0,1,1.0
58,23,2,53.0,46.0,7.0,1,0,1.0
59,25,1,50.0,46.0,4.0,1,0,0.0
60,27,2,50.0,45.0,5.0,0,1,0.0
61,28,1,49.0,45.0,4.0,0,0,1.0
62,29,1,49.0,45.0,4.0,0,0,0.0
63,30,1,46.0,45.0,1.0,1,1,0.0
64,32,2,46.0,42.0,4.0,1,0,1.0
65,33,1,42.0,42.0,0.0,1,1,0.0
66,34,2,42.0,39.0,3.0,0,0,1.0
67,35,1,42.0,39.0,3.0,0,0,0.0
68,36,1,44.0,39.0,5.0,0,0,0.0
69,37,1,42.0,39.0,3.0,0,0,0.0
70,38,2,42.0,39.0,3.0,1,0,0.0
71,39,1,36.0,39.0,-3.0,0,0,0.0
72,0,1,36.0,39.0,-3.0,1,0,0.0
73,1,2,36.0,37.0,-1.0,1,0,0.0
74,2,2,36.0,34.0,2.0,1,0,0.0
75,3,1,38.0,34.0,4.0,0,1,0.0
76,4,1,37.0,34.0,3.0,0,1,1.0
77,5,1,37.0,34.0,3.0,0,1,1.0
78,6,2,37.0,42.0,-5.0,1,1,1.0
79,7,2,37.0,45.0,-8.0,1,1,1.0
80,8,2,37.0,47.0,-10.0,0,1,1.0
81,9,2,37.0,47.0,-10.0,0,0,1.0
82,10,2,37.0,50.0,-13.0,1,1,0.0
83,11,2,37.0,51.0,-14.0,0,1,1.0
84,12,2,37.0,49.0,-12.0,0,0,1.0
85,13,1,39.0,49.0,-10.0,0,0,0.0
86,14,2,39.0,52.0,-13.0,1,0,0.0
87,15,2,39.0,48.0,-9.0,0,1,0.0
88,16,2,39.0,49.0,-10.0,1,0,1.0
89,17,2,39.0,49.0,-10.0,1,0,0.0
90,18,2,39.0,52.0,-13.0,0,1,0.0
91,19,2,39.0,55.0,-16.0,0,0,1.0
92,21,2,39.0,59.0,-20.0,0,0,0.0
93,22,2,39.0,54.0,-15.0,1,0,0.0
94,23,2,39.0,54.0,-15.0,0,1,0.0
95,24,2,39.0,51.0,-12.0,0,0,1.0
96,25,2,39.0,49.0,-10.0,1,0,0.0
97,26,1,43.0,49.0,-6.0,1,1,0.0
98,27,2,43.0,57.0,-14.0,0,1,1.0
99,28,2,43.0,63.0,-20.0,1,0,1.0
100,29,2,43.0,61.0,-18.0,1,1,0.0
101,30,2,43.0,62.0,-19.0,1,1,1.0
102,31,2,43.0,72.0,-29.0,0,0,1.0
103,33,2,43.0,66.0,-23.0,1,1,0.0
104,35,2,43.0,72.0,-29.0,1,1,1.0
105,36,2,43.0,77.0,-34.0,1,1,1.0
106,37,2,43.0,76.0,-33.0,1,1,1.0
107,38,2,43.0,74.0,-31.0,0,0,1.0
108,39,2,43.0,76.0,-33.0,1,0,0.0
109,0,1,40.0,76.0,-36.0,0,1,0.0
110,1,2,40.0,75.0,-35.0,0,1,1.0
111,2,2,40.0,77.0,-37.0,0,1,1.0
112,3,2,40.0,82.0,-42.0,1,1,1.0
113,4,2,40.0,87.0,-47.0,0,0,1.0
114,5,2,40.0,84.0,-44.0,0,0,0.0
115,6,2,40.0,83.0,-43.0,1,1,0.0
116,7,2,40.0,86.0,-46.0,1,1,1.0
117,8,2,40.0,83.0,-43.0,0,0,1.0
118,9,2,40.0,82.0,-42.0,1,1,0.0
119,10,2,40.0,83.0,-43.0,0,1,1.0
120,11,2,40.0,81.0,-41.0,1,0,1.0
121,12,2,40.0,84.0,-44.0,0,0,0.0
122,13,2,40.0,84.0,-44.0,1,1,0.0
123,14,2,40.0,85.0,-45.0,1,1,1.0
124,15,2,40.0,83.0,-43.0,1,1,1.0
125,16,2,40.0,79.0,-39.0,0,0,1.0
126,17,2,40.0,78.0,-38.0,0,0,0.0
127,18,2,40.0,74.0,-34.0,0,1,0.0
128,19,2,40.0,72.0,-32.0,0,0,1.0
129,20,2,40.0,68.0,-28.0,1,0,0.0
130,21,2,40.0,64.0,-24.0,0,0,0.0
131,22,2,40.0,65.0,-25.0,1,0,0.0
132,23,2,40.0,62.0,-22.0,1,1,0.0
133,24,2,40.0,62.0,-22.0,1,0,1.0
134,25,2,40.0,58.0,-18.0,1,0,0.0
135,26,1,44.0,58.0,-14.0,1,0,0.0
136,28,2,44.0,64.0,-20.0,0,0,0.0
137,29,2,44.0,70.0,-26.0,0,1,0.0
138,30,2,44.0,72.0,-28.0,1,1,1.0
139,32,2,44.0,65.0,-21.0,1,0,1.0
140,33,2,44.0,72.0,-28.0,0,0,0.0
141,34,2,44.0,69.0,-25.0,0,0,0.0
142,35,2,44.0,72.0,-28.0,0,1,0.0
143,36,2,44.0,70.0,-26.0,0,0,1.0
144,37,2,44.0,72.0,-28.0,1,1,0.0
145,39,2,44.0,69.0,-25.0,0,0,1.0
