,run,choice,star_points,pentagon_points,diff_points,is_social,aff_feedback_curr,aff_feedback_prev
81,8,2,42.0,41.0,1.0,1,0,0.0
82,9,1,50.0,41.0,9.0,1,0,0.0
83,10,1,48.0,41.0,7.0,0,0,0.0
84,11,2,48.0,33.0,15.0,1,0,0.0
85,12,2,48.0,33.0,15.0,0,0,0.0
86,13,1,46.0,33.0,13.0,1,1,0.0
87,14,1,43.0,33.0,10.0,0,1,1.0
88,15,1,48.0,33.0,15.0,0,1,1.0
89,16,1,48.0,33.0,15.0,0,1,1.0
90,17,1,48.0,33.0,15.0,0,0,1.0
91,18,1,49.0,33.0,16.0,0,1,0.0
92,19,1,51.0,33.0,18.0,0,0,1.0
93,20,1,49.0,33.0,16.0,1,1,0.0
94,21,1,50.0,33.0,17.0,0,0,1.0
95,22,2,50.0,37.0,13.0,0,1,0.0
96,23,1,50.0,37.0,13.0,0,0,1.0
97,24,1,53.0,37.0,16.0,1,0,0.0
98,25,1,52.0,37.0,15.0,1,1,0.0
99,26,1,53.0,37.0,16.0,0,0,1.0
100,27,1,62.0,37.0,25.0,1,0,0.0
101,30,1,61.0,37.0,24.0,1,1,0.0
102,31,1,60.0,37.0,23.0,0,1,1.0
103,33,1,57.0,37.0,20.0,0,1,1.0
104,34,1,57.0,37.0,20.0,0,1,1.0
105,35,1,62.0,37.0,25.0,1,0,1.0
106,36,1,65.0,37.0,28.0,0,1,0.0
107,37,1,71.0,37.0,34.0,0,0,1.0
108,38,1,67.0,37.0,30.0,1,0,0.0
109,39,1,68.0,37.0,31.0,1,1,0.0
110,0,1,67.0,37.0,30.0,1,0,1.0
111,1,2,67.0,69.0,-2.0,1,1,0.0
112,2,2,67.0,74.0,-7.0,1,1,1.0
113,3,1,64.0,74.0,-10.0,0,1,1.0
114,4,2,64.0,71.0,-7.0,1,1,1.0
115,5,2,64.0,71.0,-7.0,0,0,1.0
116,6,2,64.0,74.0,-10.0,1,1,0.0
117,7,2,64.0,72.0,-8.0,1,1,1.0
118,8,1,66.0,72.0,-6.0,0,1,1.0
119,9,2,66.0,69.0,-3.0,0,0,1.0
120,10,2,66.0,69.0,-3.0,0,1,0.0
121,11,2,66.0,72.0,-6.0,1,1,1.0
122,12,2,66.0,67.0,-1.0,1,0,1.0
123,13,2,66.0,65.0,1.0,0,0,0.0
124,14,2,66.0,69.0,-3.0,1,0,0.0
125,15,2,66.0,70.0,-4.0,0,0,0.0
126,16,2,66.0,74.0,-8.0,1,1,0.0
127,17,2,66.0,73.0,-7.0,1,0,1.0
128,18,2,66.0,71.0,-5.0,1,1,0.0
129,19,2,66.0,76.0,-10.0,0,0,1.0
130,20,2,66.0,72.0,-6.0,1,0,0.0
131,21,1,54.0,72.0,-18.0,0,1,0.0
132,22,2,54.0,71.0,-17.0,1,1,1.0
133,24,2,54.0,73.0,-19.0,0,0,1.0
134,25,2,54.0,70.0,-16.0,0,0,0.0
135,27,2,54.0,68.0,-14.0,0,0,0.0
136,28,2,54.0,64.0,-10.0,0,1,0.0
137,29,2,54.0,60.0,-6.0,1,0,1.0
138,30,1,51.0,60.0,-9.0,0,1,0.0
139,32,2,51.0,56.0,-5.0,0,0,1.0
140,33,1,57.0,56.0,1.0,0,0,0.0
141,34,1,58.0,56.0,2.0,0,0,0.0
142,35,2,58.0,51.0,7.0,0,1,0.0
143,36,1,63.0,51.0,12.0,1,0,1.0
144,37,1,66.0,51.0,15.0,1,1,0.0
145,38,1,70.0,51.0,19.0,0,0,1.0
146,39,1,69.0,51.0,18.0,1,1,0.0
